Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Kyrgyz Republic;KGZ;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;931.698682816294;944.308337201371;1050.25614328672;1057.22522453207;1096.21581337475;992.765015225091;845.574920135442;714.648967969909;571.312970095615;534.958731041854;564.441523127169;611.424346440026;614.892358511124;627.969758292807;654.311985289789;682.624041894637;676.269728113482;716.26433079147;757.374178085683;747.565615591148;762.520115352821;819.80629532329;880.278819131137;894.817956477877;880.037775119109;921.177038530965;905.165668041719;984.239033611161;1003.51040411047;1021.16079140488;1043.95111143383;1072.49369441286;1090.86775396793;1116.35789141128;
Cambodia;KHM;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;509.987455441144;321.281232629098;341.891413632537;351.282131241205;355.14860588323;362.099750212473;398.28818636601;431.202289963378;453.969017741301;474.941032111551;506.583017849236;549.969766152318;613.133329407254;668.876489417057;726.286982617308;763.508498039057;752.796480639033;785.502282874113;827.777013823179;873.949283306707;922.890205656967;972.742728302532;1024.62136452219;1079.63053900119;1135.84433592557;1202.62486005372;1268.97160229037;
Kiribati;KIR;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;2393.93703678538;2301.8092038506;2540.74651156709;3027.67126987254;4336.13389075522;4503.14543323727;3249.96881796966;3054.18476490993;3040.79865777579;2649.75416759771;2181.00199801528;2080.72744703445;2194.41188582209;2147.02456125756;2214.64367512004;2021.31090370244;1958.12091034833;1732.52629760093;1841.07196486317;1734.89145092919;1683.0576618888;1653.54956739876;1644.09309007685;1637.58192752684;1645.08845348239;1622.80060893809;1625.62526434188;1626.25473875117;1703.8060075498;1648.96379800244;1722.46241840075;1668.40801592887;1702.72019347007;1706.96806630926;1648.28087232712;1695.6838253286;1658.59507721265;1654.05592684939;1582.82972456681;1561.24762121981;1516.81186907787;1514.4979214378;1561.40029843359;1604.2849703894;1571.2303626498;1710.65641002456;1773.02778850671;1763.23000218251;1777.71450422182;1790.47992986302;
St. Kitts and Nevis;KNA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;4301.03189435388;4493.0632538848;4862.56110257334;5303.49709833973;5416.22785586708;5475.54244526167;5572.58139387571;6107.3602340197;6682.2302615891;7476.85803101387;8051.55293249491;8880.95241470661;9434.18651738933;9917.68971757352;9703.87828109311;10039.0611145725;10607.7662289893;11040.7299675807;11508.6863631404;12066.1419664272;12775.495123547;12605.4204520772;12893.9951616478;14087.3181329691;14689.5724610827;14863.7268519247;14169.5073513293;14560.5198928878;15790.5121650165;15772.17432479;15721.1120458798;16542.4817808203;15737.5556400545;15508.7681119997;15654.5951612067;15170.8986639694;15846.6116443791;16695.753766881;16726.6707019384;17059.0876202991;16586.7482534954;16942.8177006823;17241.5917321833;
Korea;KOR;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;932.041731785091;967.54837196427;976.90110452105;1035.77332545003;1104.62914885115;1155.71407640652;1262.19119166679;1345.01730573442;1487.18772341435;1665.61264262447;1793.44928786747;1943.87740935777;2045.3821960302;2308.91828118245;2485.60111504961;2635.76212104659;2936.98109186212;3248.24826684877;3549.68995244762;3799.41984629527;3679.10663773789;3884.61795356141;4143.97909060643;4629.53000786725;5055.25213205579;5398.1159805953;5950.09233670214;6641.41367000383;7365.09499119163;7808.40470586671;8495.57785477586;9318.5443906108;9793.86299720534;10361.6411983063;11208.6809284802;12163.3414374332;12998.674052601;13671.9572429923;12877.367748504;14252.342326311;15414.2915653968;16038.7255036845;17178.1699899923;17627.2141951262;18470.0217466398;19225.0106941459;20131.0715398147;21191.2464696044;21664.606416493;21724.2423576681;23087.2256438476;23754.7724552742;24197.9413704675;24850.3543993397;25485.5840065102;26063.7064870504;26725.5017164576;27492.576254672;28091.388371118;28605.7320088595;
Kuwait;KWT;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41801.2580696944;41512.4968096955;40464.8506794554;39178.0042298862;36101.076303944;36068.1398013458;35145.6173980466;35633.8062501394;41331.3805168436;44759.0697343497;47987.4587143171;49344.5194269624;49578.4971892166;47900.4421983109;41907.010754604;38577.4982788212;39940.0419836868;40287.3042188638;38698.8944901097;37158.6497346309;35969.3493105175;35886.9938823827;33359.427780449;33112.1907319075;32697.3256470308;
Latin America & Caribbean (excluding high income);LAC;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;3625.45723817113;3758.50028402712;3832.34521866407;3813.30875193515;3994.78099938062;4094.93184526646;4135.8093397073;4208.27050890091;4437.81551915847;4596.2336519233;4787.84147101341;4981.44616232942;5229.29635237616;5574.83339458037;5806.00944034993;5914.6843323902;6139.22287961553;6280.9911176887;6364.84787645184;6627.28077647328;6868.39914962708;6727.1447629151;6572.46331484634;6276.30233137902;6376.19882922269;6472.82718375593;6623.4999693733;6701.71804254839;6624.95363471778;6566.612565743;6464.11279084104;6560.35301085203;6582.34872478924;6703.83591620591;6890.23330985804;6856.61009943159;6973.15062900313;7205.32007033248;7234.5380886726;7123.22964000899;7283.75389926634;7228.69033060387;7142.0427716467;7148.71175145204;7497.75897658106;7722.77676913418;8036.0291570494;8390.28524784499;8626.55710718363;8362.6982021173;8767.05888049051;9048.15612709312;9189.25321916519;9340.79018913306;9330.24048798975;9228.46318518774;9093.6312753811;9175.02378791589;9229.38079414623;9217.35485008092;
Lao PDR;LAO;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;422.959241865704;432.162177549622;440.574745996754;421.912999772349;401.578166236509;445.487049550732;462.001627182118;468.564034543179;481.304264532372;496.565836632057;523.936682973222;547.974321398575;573.547813812489;600.932234612855;613.324393314807;646.728737335868;672.875388277317;700.278330592421;730.429271297853;763.158775210105;799.41190476348;842.9118834439;900.780853320282;953.092091962223;1010.39066541789;1068.16851075414;1140.59920478703;1213.18469310894;1290.83774819673;1373.81443750225;1456.46765527935;1538.85116913062;1621.73855833524;1706.79323265232;1785.57679801882;1840.50435279441;
Lebanon;LBN;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4310.66107063231;2442.73604396303;3006.4011220893;4310.50974043075;4767.12129466098;5003.81188878993;5159.4759643499;5297.59525730321;5761.1238546418;5745.89960878822;5899.92920538492;5783.97202727955;5716.6588512092;5715.69480633084;5641.09367183125;5549.56082043425;5685.72705403081;5677.66621149624;5691.76334484592;6211.7951834915;6778.85215269321;7397.50986083517;7761.6461905722;7453.82347500754;7179.11697006244;6978.95258625083;6753.60711582955;6487.89908167543;6411.98654337359;6370.88908197727;6214.3580495495;5858.23795641565;
Liberia;LBR;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;614.312359313009;609.677179115426;617.811266028939;424.231862841808;427.21118312232;438.247567042964;457.699212126197;482.124952731092;495.679015083664;501.615734791463;513.445698620224;538.11623500132;564.520844221776;597.381389680455;586.229360784297;571.453129531788;548.268143607989;548.010538342081;541.271324140142;516.255990912839;
Libya;LBY;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8779.89138318819;8963.66583654145;8667.56366237605;8448.12229969998;9395.76598464741;9660.94817358162;10642.8965689334;11164.8087386679;11699.3143201487;11844.9252400819;11607.1982788564;12064.7806924218;4539.00252138836;10066.5790283158;8649.8984096106;6530.85671467715;5899.89964685628;5669.73394586099;7085.81214934763;8038.57541150542;8122.17048902136;
St. Lucia;LCA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;3613.42383436721;3926.2822313676;4014.27969585037;3868.97380614441;4057.73704714802;4089.05241444345;4236.89935560612;4481.55011406201;4777.93324275139;5372.21996765941;5480.31605409054;6124.53761330306;6555.57970362608;7087.4729844206;7013.73577524088;7477.27317556589;7434.40119947264;7466.09358263772;7504.18783391499;7621.58572705158;7464.41466803506;7824.36976438706;7931.01614861766;7847.09336921394;7510.17793872157;7484.06237158017;7747.91129406267;8244.93382581884;8130.66015853571;8531.83692113609;8559.30018013656;8857.59735245812;8496.57647346636;8540.41437824647;8933.84619093225;8860.36963576419;8537.20640155881;8649.19621454748;8491.99346724159;8786.50931778863;9046.27422750253;9237.36851343066;9350.74809965205;
Latin America & Caribbean;LCN;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;3681.35714382345;3816.57439980465;3891.47184356972;3884.5613410054;4060.91189685265;4159.91972120778;4218.8916270649;4292.43154750121;4516.14871327727;4679.93852992771;4866.98114795127;5065.85907838755;5299.36554504933;5620.100126281;5839.21807017024;5918.08110497726;6140.72547094111;6293.44439463732;6394.79904234766;6667.69094715363;6917.04039513409;6792.42670759092;6616.82355437884;6312.70268228756;6416.17857900005;6513.81683112062;6669.99656180543;6758.9810522325;6697.64306972644;6660.99402336739;6560.89939254476;6666.22519756454;6714.3258066792;6845.69377036679;7038.43110055596;7027.15674941867;7156.51138686515;7404.58157695841;7452.5170025162;7350.73124608971;7519.07495714509;7479.41442115684;7399.87756124417;7416.99244492247;7786.96650192976;8017.49854874921;8337.27176010512;8692.47513763889;8928.37190886042;8660.212429782;9065.80754617692;9356.8239075059;9512.74749308319;9673.36549836479;9667.65845961716;9578.43177422139;9452.25428845198;9527.90563074187;9588.29678160578;9578.66420800823;
Least developed countries: UN classification;LDC;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;552.507386856205;552.895210855373;546.53505382684;543.297236347113;541.615779467317;537.596719680711;541.519391623681;547.988927988748;547.836335074935;545.780031607794;533.878404768711;528.209364687699;515.808100979752;497.310473825287;487.629888124301;503.617103494472;519.511576877505;530.665094799471;538.1677469749;546.818282602479;555.309433989834;570.116619714654;585.745153080011;602.062882689874;626.525372451129;660.650102384089;694.178471611623;734.1130615361;768.17612388491;785.88163388425;813.267030829268;828.979268061528;848.282779203728;876.678753654859;904.144565227977;915.200542549975;929.895504491734;952.511242367789;971.624964488495;991.202420191006;
Low income;LIC;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;633.8723139179;629.502841916086;612.762141456744;598.297877593273;605.196118535081;616.838492791633;619.897049287865;615.105302345777;588.874696940497;575.257342934092;545.486542237368;528.301872700093;511.4451947617;520.712059473523;531.011298877053;541.102442899953;545.072830494126;548.012114426894;548.535947932251;561.040339658215;568.782214397084;581.260700888341;597.154842311901;620.776894470758;644.161729697875;673.734013135025;697.949839906324;712.712231438042;734.203521218984;738.660345014634;736.860577358031;759.46900776958;777.852646778887;774.294561477007;784.141982616488;797.716852094117;805.358910589451;815.202675898593;
Liechtenstein;LIE;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141200.380010278;;;;;;;;;;
Sri Lanka;LKA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;585.908397781922;594.144608237657;594.997143584641;603.854711295873;604.638078834956;619.956846341049;644.19769112527;665.584673170177;700.66746328561;711.839326523356;706.316508812936;689.653708389078;724.407659920064;738.343903626262;769.152137855524;780.184569120162;805.007962402417;835.295004151141;873.448224091714;909.324640074542;946.237096575939;970.90740054859;1003.18624715372;1039.54258679059;1076.14294411984;1107.09725385221;1110.29403799889;1121.95834359921;1132.42034061877;1189.66376817847;1229.48903959224;1269.033731093;1342.36937422317;1404.25008969366;1469.43081286744;1514.94018629128;1602.93581373209;1669.77808555787;1732.37865478839;1825.1425217173;1784.19208006351;1840.26015371354;1933.19270324969;2021.30544898445;2130.12840687652;2275.89172757242;2412.68682818023;2538.08761923669;2609.68801158959;2799.64887619972;3014.57874450509;3286.0075942939;3371.18333653065;3505.55045188616;3647.39342128753;3769.15908857863;3860.15030770564;3946.1937438923;4011.68194141576;
Lower middle income;LMC;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;579.495281908789;578.738575007359;578.123912594312;609.184255831627;635.395999755626;633.401249979824;622.970879975907;623.329980709731;634.736906055364;669.916533149048;709.877747271948;718.961741733148;724.299513276356;738.739847563455;757.538512925735;768.773404616016;791.875237546171;819.256482024427;832.374244073732;823.70773254783;841.149452190848;836.253463667777;836.078596622202;838.498659952073;841.875284299665;854.895493576513;864.498626045145;871.665345431216;900.731200678335;918.580533544872;926.346889919708;908.004915726549;906.58770491945;891.032331039001;886.909436867052;903.970968091858;934.081586364813;947.640795305121;970.438675672783;1002.99924297649;1025.93926941269;1053.61159804422;1083.71964403116;1133.74369562613;1195.32922109278;1253.39280069317;1317.64646967201;1385.43441295923;1421.00019710934;1466.81272155345;1542.65245327535;1592.38180732811;1647.73734053838;1712.66686352669;1784.94791642123;1858.02392447697;1933.56229488962;2010.03317537847;2084.0453215065;2144.47824407489;
Low & middle income;LMY;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;982.52508096993;991.859372821665;1012.08636619325;1035.87932009351;1089.23184832584;1123.51869657083;1144.71261306842;1159.65047140194;1207.48831403525;1269.51195814414;1338.63421986502;1390.36154097412;1445.27837556501;1517.49683556398;1574.30957282178;1603.55150261244;1676.25509559792;1712.24342046326;1726.63316696633;1761.29331347036;1792.84889857055;1786.79150648791;1796.48069499067;1780.00345977036;1819.83365906716;1860.16900306355;1897.57308616152;1944.87980428851;1978.178438332;1993.11660930089;1995.75253183042;1984.44543673947;1965.55268540209;1983.7191633667;1996.19629553063;2032.95720534684;2097.34038541427;2164.90108946181;2174.62519039367;2211.37623430318;2300.85843790503;2345.85961000401;2412.33097707994;2507.99694273915;2664.27405815945;2812.4598449577;2993.75316826287;3203.62591872576;3337.342163617;3372.01129693406;3576.05291967848;3740.68191261479;3882.32561606572;4029.52126051041;4155.9056584266;4265.04739396378;4392.3212753575;4551.3131903535;4704.34159384343;4832.15221295954;
Lesotho;LSO;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;261.801337452277;261.799302470794;296.294024298378;321.486891308831;341.19508278868;341.537277854363;333.113696396229;361.600386694034;352.43077234476;349.977858710595;349.597703993318;359.205491957189;350.329617968261;432.481202701571;468.184846356672;394.397093963092;425.964302475088;504.074682346327;579.121372181736;578.74301023108;547.072215090413;535.861523738922;544.888661404081;541.419373360783;557.208841736734;558.101412709514;570.943864900215;562.608606505324;598.041141858985;619.196322743556;642.298835966582;671.750429488502;702.457319448085;711.170610108535;737.869979031464;747.18995164165;774.451023227814;789.359450989206;789.671532785192;784.703633048431;809.873168888273;837.507846130479;846.026562356815;889.635388988519;910.287433599459;946.475374794034;989.573436925389;1038.97437923756;1108.88088202763;1131.06087652667;1137.27570186144;1193.27174196953;1266.65975140149;1310.89212106779;1338.85174663205;1363.93140803322;1421.73610969789;1391.93653128651;1374.64587011887;1384.23374510049;
Late-demographic dividend;LTE;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;943.939320104711;937.625199419724;954.659007052904;967.251166152995;1008.35941888475;1047.30109027179;1088.96935835649;1092.70009633853;1140.86449841066;1224.73715144882;1315.07365367516;1394.5491120987;1477.10779540693;1587.38724053327;1657.35542452324;1706.49329508096;1798.84769163661;1885.80277615574;1958.58849535847;2074.82630066256;2217.1773447504;2183.63845569826;2187.35894787315;2167.32114438136;2290.43917054598;2421.61089119722;2527.55856747374;2635.73386251491;2712.07662276018;2790.57550191217;2758.2964319473;2734.47350085972;2685.58353559776;2744.75598457176;2806.58868049953;2914.5126173285;3011.52358944641;3132.37926140381;3168.74246944852;3272.28679530075;3467.43321762185;3604.49486535231;3778.43261233671;3989.82325912844;4276.96814274771;4554.64102237949;4921.00271905606;5360.88543953752;5674.67585726729;5787.99727275284;6192.38920863458;6567.6256278161;6882.03238093792;7197.01863751112;7485.90379857892;7736.53132772538;7982.69677290342;8321.59452777115;8687.84271866304;9023.90440928348;
Lithuania;LTU;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5318.32639997902;5634.90014317995;6147.40581535383;6654.47664074073;6625.81517992611;6928.25572851018;7441.35040997373;8008.47339340605;8924.65092176315;9616.61257363458;10529.8063974492;11491.6848764808;12918.3176844859;13394.8792058248;11537.9423861268;11957.0842136065;12967.1509631399;13646.0199403205;14275.3422391543;14903.7140016947;15350.4614785687;15944.1293916184;16855.421404482;17637.253093258;18427.1517822988;
Luxembourg;LUX;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;27085.5909859611;27867.7813425988;27902.5261248956;28563.7962482003;30467.4524506865;29901.4154460048;30015.2442122183;29981.5238975592;31156.392867249;34096.064853788;35457.2356870127;36057.4546471223;37973.1600733912;40677.9000836538;41842.2231051567;38667.873371793;39452.096330626;40001.8772239667;41557.3053849534;42432.5617392642;42637.3187037731;42277.6014880836;42720.795092929;43986.0801022902;46659.4880833457;47869.4835535897;52413.0509739017;54131.9197754015;58288.7673091733;63380.4729084526;65921.90998701;70667.2384986203;71003.6692255694;72999.7376375169;74763.8711764241;74776.8054086711;74790.0676312781;78075.5305591215;81771.4410450609;87516.4450677464;93462.9248130091;94695.3394019573;97287.5973173005;97678.4604816506;99778.4687961976;101380.77463957;104943.44029687;111968.349501179;108577.352298054;101939.613463932;104965.306078267;105264.748489747;102404.612086023;103721.747066127;105658.519687143;107638.212259787;110162.120814083;109452.960045415;110701.877200861;111062.340989757;
Latvia;LVA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5140.98446918913;5331.5936007335;5866.3814223234;6298.90060231429;6529.95608672237;6962.10788208876;7498.26424512016;8125.69942840215;8896.7790528349;9744.65788966183;10908.806573996;12318.1302886128;13662.3348265402;13344.6528189506;11635.143585107;11348.4062304673;12283.2934032614;12950.7569816059;13394.9501924602;13780.658246792;14346.9484473486;14735.4879824889;15429.7034595086;16216.6988565158;16697.6878799247;
Macao SAR;MAC;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;16452.7020328194;17423.9254056742;18134.4237229307;17520.5372874083;17929.0620881966;19654.7749470859;20358.0898320142;20609.4415225901;21540.3826240424;21708.5973600079;24006.0141488727;24713.1099646972;25245.7684431295;25556.1674139429;24940.515559022;24376.3600378029;22792.9141610106;21788.8473818537;22534.8335588191;22648.1093203339;24076.1584009777;26219.0461054444;32428.464523105;34224.803232391;37922.2749860571;42479.6317128333;43006.8305155031;42651.1851257065;52253.1553117325;62122.0181328047;66271.4690733933;71992.1516514218;69580.5624722557;53478.7900860778;52163.1880540344;56423.2850551249;58641.6276638714;55110.5139504132;
St. Martin (French part);MAF;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;MAR;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;815.385869059634;875.342926715598;939.434360904669;995.05558270536;1019.25244503847;1053.65237276718;1057.24917012311;1072.58789481063;1109.00160899211;1166.94091544321;1263.88696674158;1309.19140192789;1306.47201566402;1336.04428081072;1351.20645350856;1295.49542205063;1377.41792640078;1363.26531972139;1417.28028300334;1469.19855294405;1571.63602369373;1535.13839765685;1684.40881508868;1699.95537660126;1725.70902219473;1816.8360811585;1747.29830210906;1704.69698509457;1854.4725463792;1727.31137058417;1913.10870491196;1857.72878807582;1966.51339678091;1962.99330768288;1976.0908319556;2095.17395771105;2134.84989789726;2235.41867848331;2315.18666207394;2363.44467623096;2512.86241117781;2571.2644401938;2691.26781170261;2771.04675450926;2839.92516805933;2948.84548976845;2995.45235738661;3087.12349650562;3125.07948072635;3222.05417836739;3212.81539531051;3305.41921976678;3361.22378892073;3396.05936346253;
Monaco;MCO;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;85789.0193430555;89372.1787500019;92243.2122387013;96728.1528514426;99440.9896083905;97059.0931837485;100046.623409816;102457.479862103;105373.168515945;107828.314794785;108206.730433919;107528.257641177;108289.894252327;107750.835457279;107766.347486886;108383.635307737;110242.461809073;112489.586221717;117416.975998625;121988.629215937;124647.632602784;125130.84458503;125808.877142776;123497.102646127;125034.666259647;126513.765407022;126767.535110898;128422.788629081;131759.200098503;134876.996223619;138830.00948748;140455.993990884;140444.446818832;140485.865733672;142465.4152016;143694.466688517;150491.379888968;170534.698335385;169963.631621314;149242.716068066;150725.194124207;159431.473630687;159100.193449311;172289.886376418;182611.363747336;189548.144274363;194368.405486506;186185.105236886;196061.416844238;;
Moldova;MDA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1623.89235810596;1531.51898351203;1562.51229447094;1460.87946146797;1413.89172961792;1446.63150455853;1538.31223712353;1662.14535400535;1776.84322525924;1913.05768519828;2061.54713830899;2166.51459506283;2236.68686548507;2415.74296711919;2273.66666286975;2437.52997842423;2580.84130958529;2565.957672565;2798.76917648563;2940.48900088056;2953.72265549054;3119.56297969061;3321.62208137665;3527.37420178952;3715.7661975748;
Madagascar;MDG;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;818.823766416445;815.731357750206;814.160989307588;786.920644206919;797.909432713269;774.467628544422;770.506899537677;792.363195840154;824.620813611309;832.934399280422;853.63146871858;863.340451122622;829.191230855235;785.320308072614;778.926256761469;766.784153420541;722.463892660735;718.764874092115;679.906347155938;725.792186055468;711.954232846651;623.944313519577;594.670588110935;582.967434088948;576.4529448194;566.742429615396;561.74090533605;552.560936858539;555.493180029206;561.903261361177;562.99864693948;512.291863430219;503.234608740097;498.636962450045;483.509056617925;476.708806291144;472.011206534612;474.259064502795;477.496175521278;484.437746881044;490.485547506474;504.021876250009;428.206068518662;456.120757957718;465.972052523311;473.924876101465;485.129339617983;498.232913656453;516.709644631634;482.338427117163;471.959197029823;466.349175296974;467.435789903935;465.388777361247;468.113034575027;469.942367089597;475.745493540365;481.383147878006;490.097332875823;500.158573016292;
Maldives;MDV;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4599.63773117231;4864.55815797119;5179.96725347503;5472.50832494314;5702.72826638099;5797.6042557965;5434.59971233766;5673.45686156493;6272.3939041638;6467.48160190977;5471.70158271906;6734.42699467905;7087.65368738208;7572.79543550442;6827.64870626618;7076.66242320238;7384.8492111405;7251.67627055564;7436.06179246294;7624.7673782493;7501.54519042946;7631.47187708063;7807.7039970218;8033.32562707311;8209.46468866654;
Middle East & North Africa;MEA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;3429.85651224013;3722.42317057957;4303.96989519364;4702.0832939485;5320.06908455072;5791.21518043469;6192.856034791;5875.76124497851;6577.29422404837;6598.54576814113;6100.77588620608;6189.57000633185;5937.18063780502;5830.89464866967;5530.62904982622;5209.03555121261;4980.64426841226;4792.2390879506;4688.01012771301;4554.84365468588;4556.49048946792;4553.02096854882;4973.02532219636;5047.09439186147;5194.47122515601;5216.06935332158;5235.25202448908;5245.4422691941;5381.49342045583;5454.22174416051;5595.2433751221;5585.38351544093;5795.47134181662;5755.95160055328;5739.42330531724;5940.99533922358;6292.91427440293;6480.59934164182;6730.52342136692;6929.50927684524;7086.47957878901;6969.68329380032;7169.34465290674;7281.79541077623;7413.89726005229;7465.98860655859;7536.68262595846;7572.75546703356;7806.00394706081;7802.18527733289;7851.63261539414;7857.23113222439;
Mexico;MEX;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;3907.49380113654;3977.12742979403;4035.33436567156;4229.16135167127;4587.85325201625;4762.9471904894;4898.34118637214;5026.51319176675;5332.58044731099;5347.78407225182;5524.27238582021;5561.1818705781;5841.22234055225;6117.58915336606;6287.63486339258;6465.76905274415;6571.2311203849;6618.13903940076;7029.24077076204;7520.98161093569;8016.88474447579;8494.01210071256;8253.44620942392;7784.85918968501;7872.45769659001;7872.01771604416;7470.79268275293;7445.85369014963;7393.10828092979;7548.97667178617;7790.79967323082;7970.14439521028;8104.29107732218;8117.08981623173;8373.51352854788;7717.72153127439;8109.19869834691;8530.35508532051;8835.87554348668;8946.13287719935;9253.96804618644;9088.05331877876;8960.55408647201;8967.02919031783;9190.74159228825;9270.65654228665;9547.33357068323;9622.04795699136;9587.63633933012;8947.74147387305;9271.39823324639;9477.88718509023;9690.86906453233;9693.72296894468;9839.050190896;10037.2014904097;10205.7957532219;10301.357884657;10403.540397147;10275.6340387732;
Marshall Islands;MHL;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;2263.74575480207;2270.93364099779;2505.74719322308;2483.86930449729;2220.56746416959;2636.38896192644;2749.11730020775;2834.85764935301;2681.25365859981;2668.50598402837;2608.3334434109;2746.86512161176;2877.60584894562;3023.44405618107;3256.07459844154;2916.21041055973;2732.72994273492;2715.39834636973;2677.75318184774;2696.36531705593;2842.94686320195;2895.92633867092;2791.2496941297;2764.98737464431;2788.13793748739;2781.14904540023;2843.68058543498;2645.83803896903;2680.41238268682;2876.994996984;2846.90704615602;2770.31073689698;2862.14810944611;2823.29482292139;2855.23846403751;2877.71717110534;2977.79656642921;3066.98104378652;;
Middle income;MIC;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;1012.71250810629;1024.58891209752;1043.80109228034;1069.25180021072;1126.76324418866;1162.90286220097;1185.41296569326;1201.72254507169;1252.43209316339;1317.68705842251;1391.1699922462;1445.69716713035;1505.15933662043;1582.17190495364;1642.0684531511;1673.65788644729;1751.11764006638;1789.64436271197;1806.6249980588;1844.47315603217;1878.76267172645;1872.96363447383;1884.19081632087;1867.19215980732;1911.20642523294;1955.72197967801;1995.94894029483;2046.56463820519;2082.82398316314;2100.05701703608;2105.313042426;2095.27256263145;2078.18919486787;2100.31388502571;2116.39379534808;2157.09948806297;2227.51308052242;2301.45140099497;2313.51339652518;2354.98407275123;2453.87448999345;2504.2383131605;2578.43820364844;2684.31985208067;2856.23475455799;3019.27504668942;3218.92340045113;3449.92080525239;3598.60076895893;3639.71784038469;3866.19384501526;4051.15724884491;4211.70152227454;4376.67594620058;4519.50590946402;4645.71845820445;4791.32300327885;4972.31307641541;5148.08614354785;5296.53927881172;
North Macedonia;MKD;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3853.89786345872;3621.39088690657;3391.53929560656;3145.5410606893;3093.86279083303;3056.98515018825;3083.58774731824;3112.10526891155;3197.33328701845;3315.73591656127;3448.81293076615;3329.89967000978;3369.5985810851;3436.94622646518;3591.25761924947;3755.02475748327;3942.45237464873;4193.00226998039;4418.40669877812;4398.88900268547;4542.89971678317;4645.28160135539;4620.09801374671;4751.15006643681;4919.52782844775;5105.40223505595;5247.23873001555;5300.81493522933;5442.49015010387;5634.37512896907;
